office_from_id,route_id,dispatch_time,vehicle_type,vehicles_count,demand,covered
10,433,2025-05-30 14:00:00,gazelle_s,1,132,18
10,433,2025-05-30 14:00:00,truck_l,2,132,120
10,433,2025-05-30 14:30:00,gazelle_s,1,135,18
10,433,2025-05-30 14:30:00,truck_l,2,135,120
10,433,2025-05-30 15:00:00,gazelle_s,1,135,18
10,433,2025-05-30 15:00:00,truck_l,2,135,120
10,433,2025-05-30 15:30:00,gazelle_s,1,137,18
10,433,2025-05-30 15:30:00,truck_l,2,137,120
13,434,2025-05-30 11:00:00,truck_l,1,45,60
13,434,2025-05-30 11:30:00,truck_l,1,49,60
13,434,2025-05-30 12:00:00,truck_l,1,53,60
13,434,2025-05-30 12:30:00,gazelle_s,1,67,18
13,434,2025-05-30 12:30:00,truck_l,1,67,60
13,434,2025-05-30 13:00:00,gazelle_s,1,70,18
13,434,2025-05-30 13:00:00,truck_l,1,70,60
13,434,2025-05-30 13:30:00,gazelle_s,1,73,18
13,434,2025-05-30 13:30:00,truck_l,1,73,60
13,434,2025-05-30 14:00:00,gazelle_s,1,73,18
13,434,2025-05-30 14:00:00,truck_l,1,73,60
13,434,2025-05-30 14:30:00,gazelle_s,1,76,18
13,434,2025-05-30 14:30:00,truck_l,1,76,60
13,434,2025-05-30 15:00:00,gazelle_s,1,77,18
13,434,2025-05-30 15:00:00,truck_l,1,77,60
13,434,2025-05-30 15:30:00,gazelle_s,1,75,18
13,434,2025-05-30 15:30:00,truck_l,1,75,60
1,435,2025-05-30 11:00:00,truck_l,1,57,60
1,435,2025-05-30 11:30:00,gazelle_s,1,72,18
1,435,2025-05-30 11:30:00,truck_l,1,72,60
1,435,2025-05-30 12:00:00,gazelle_l,1,83,26
1,435,2025-05-30 12:00:00,truck_l,1,83,60
1,435,2025-05-30 12:30:00,truck_m,1,91,40
1,435,2025-05-30 12:30:00,truck_l,1,91,60
1,435,2025-05-30 13:00:00,truck_m,1,93,40
1,435,2025-05-30 13:00:00,truck_l,1,93,60
1,435,2025-05-30 13:30:00,truck_m,1,94,40
1,435,2025-05-30 13:30:00,truck_l,1,94,60
1,435,2025-05-30 14:00:00,truck_m,1,93,40
1,435,2025-05-30 14:00:00,truck_l,1,93,60
1,435,2025-05-30 14:30:00,truck_m,1,93,40
1,435,2025-05-30 14:30:00,truck_l,1,93,60
1,435,2025-05-30 15:00:00,truck_m,1,94,40
1,435,2025-05-30 15:00:00,truck_l,1,94,60
1,435,2025-05-30 15:30:00,truck_m,1,95,40
1,435,2025-05-30 15:30:00,truck_l,1,95,60
28,436,2025-05-30 11:00:00,truck_m,1,40,40
28,436,2025-05-30 11:30:00,truck_m,1,29,40
28,436,2025-05-30 12:00:00,gazelle_l,1,24,26
28,436,2025-05-30 12:30:00,truck_l,1,45,60
28,436,2025-05-30 13:00:00,gazelle_l,1,63,26
28,436,2025-05-30 13:00:00,truck_m,1,63,40
28,436,2025-05-30 13:30:00,gazelle_s,1,78,18
28,436,2025-05-30 13:30:00,truck_l,1,78,60
28,436,2025-05-30 14:00:00,gazelle_l,1,83,26
28,436,2025-05-30 14:00:00,truck_l,1,83,60
28,436,2025-05-30 14:30:00,truck_m,1,89,40
28,436,2025-05-30 14:30:00,truck_l,1,89,60
28,436,2025-05-30 15:00:00,gazelle_l,1,86,26
28,436,2025-05-30 15:00:00,truck_l,1,86,60
28,436,2025-05-30 15:30:00,gazelle_l,1,84,26
28,436,2025-05-30 15:30:00,truck_l,1,84,60
32,437,2025-05-30 11:00:00,truck_l,1,55,60
32,437,2025-05-30 11:30:00,truck_l,1,55,60
32,437,2025-05-30 12:00:00,truck_l,1,47,60
32,437,2025-05-30 12:30:00,gazelle_s,1,14,18
32,437,2025-05-30 13:00:00,gazelle_s,1,14,18
32,437,2025-05-30 13:30:00,gazelle_s,1,15,18
32,437,2025-05-30 14:00:00,gazelle_s,1,15,18
32,437,2025-05-30 14:30:00,gazelle_s,1,15,18
32,437,2025-05-30 15:00:00,gazelle_s,1,16,18
32,437,2025-05-30 15:30:00,gazelle_s,1,17,18
29,438,2025-05-30 11:00:00,gazelle_s,1,12,18
29,438,2025-05-30 11:30:00,gazelle_s,1,9,18
29,438,2025-05-30 12:00:00,gazelle_s,1,9,18
29,438,2025-05-30 12:30:00,gazelle_s,1,13,18
29,438,2025-05-30 13:00:00,gazelle_s,1,14,18
29,438,2025-05-30 13:30:00,gazelle_s,1,13,18
29,438,2025-05-30 14:00:00,gazelle_s,1,13,18
29,438,2025-05-30 14:30:00,gazelle_s,1,15,18
29,438,2025-05-30 15:00:00,gazelle_s,1,15,18
29,438,2025-05-30 15:30:00,gazelle_s,1,16,18
23,439,2025-05-30 11:00:00,gazelle_l,1,21,26
23,439,2025-05-30 11:30:00,gazelle_s,1,18,18
23,439,2025-05-30 12:00:00,gazelle_l,1,25,26
23,439,2025-05-30 12:30:00,gazelle_l,1,24,26
23,439,2025-05-30 13:00:00,gazelle_l,1,25,26
23,439,2025-05-30 13:30:00,gazelle_l,1,26,26
23,439,2025-05-30 14:00:00,gazelle_l,1,26,26
23,439,2025-05-30 14:30:00,gazelle_l,1,26,26
23,439,2025-05-30 15:00:00,gazelle_l,1,26,26
23,439,2025-05-30 15:30:00,gazelle_l,1,26,26
28,440,2025-05-30 11:00:00,gazelle_s,1,2,18
28,440,2025-05-30 11:30:00,gazelle_s,1,7,18
28,440,2025-05-30 12:00:00,gazelle_s,1,10,18
28,440,2025-05-30 12:30:00,gazelle_s,1,15,18
28,440,2025-05-30 13:00:00,gazelle_s,1,13,18
28,440,2025-05-30 13:30:00,gazelle_s,1,14,18
28,440,2025-05-30 14:00:00,gazelle_s,1,14,18
28,440,2025-05-30 14:30:00,gazelle_s,1,14,18
28,440,2025-05-30 15:00:00,gazelle_s,1,15,18
28,440,2025-05-30 15:30:00,gazelle_s,1,15,18
13,441,2025-05-30 11:00:00,gazelle_l,1,24,26
13,441,2025-05-30 11:30:00,gazelle_l,1,25,26
13,441,2025-05-30 12:00:00,gazelle_l,1,21,26
13,441,2025-05-30 12:30:00,gazelle_l,1,25,26
13,441,2025-05-30 13:00:00,gazelle_l,1,26,26
13,441,2025-05-30 13:30:00,truck_m,1,27,40
13,441,2025-05-30 14:00:00,truck_m,1,28,40
13,441,2025-05-30 14:30:00,truck_m,1,27,40
13,441,2025-05-30 15:00:00,truck_m,1,27,40
13,441,2025-05-30 15:30:00,truck_m,1,27,40
12,442,2025-05-30 11:00:00,gazelle_s,1,103,18
12,442,2025-05-30 11:00:00,gazelle_l,1,103,26
12,442,2025-05-30 11:00:00,truck_l,1,103,60
12,442,2025-05-30 11:30:00,gazelle_l,1,122,26
12,442,2025-05-30 11:30:00,truck_m,1,122,40
12,442,2025-05-30 11:30:00,truck_l,1,122,60
12,442,2025-05-30 12:00:00,gazelle_s,1,131,18
12,442,2025-05-30 12:00:00,truck_l,2,131,120
12,442,2025-05-30 12:30:00,truck_l,2,118,120
12,442,2025-05-30 13:00:00,gazelle_l,1,121,26
12,442,2025-05-30 13:00:00,truck_m,1,121,40
12,442,2025-05-30 13:00:00,truck_l,1,121,60
12,442,2025-05-30 13:30:00,gazelle_l,1,122,26
12,442,2025-05-30 13:30:00,truck_m,1,122,40
12,442,2025-05-30 13:30:00,truck_l,1,122,60
12,442,2025-05-30 14:00:00,gazelle_l,1,123,26
12,442,2025-05-30 14:00:00,truck_m,1,123,40
12,442,2025-05-30 14:00:00,truck_l,1,123,60
12,442,2025-05-30 14:30:00,gazelle_l,1,122,26
12,442,2025-05-30 14:30:00,truck_m,1,122,40
12,442,2025-05-30 14:30:00,truck_l,1,122,60
12,442,2025-05-30 15:00:00,gazelle_l,1,122,26
12,442,2025-05-30 15:00:00,truck_m,1,122,40
12,442,2025-05-30 15:00:00,truck_l,1,122,60
12,442,2025-05-30 15:30:00,gazelle_l,1,125,26
12,442,2025-05-30 15:30:00,truck_m,1,125,40
12,442,2025-05-30 15:30:00,truck_l,1,125,60
12,443,2025-05-30 11:00:00,truck_l,2,109,120
12,443,2025-05-30 11:30:00,truck_l,2,118,120
12,443,2025-05-30 12:00:00,truck_l,2,113,120
12,443,2025-05-30 12:30:00,gazelle_s,1,101,18
12,443,2025-05-30 12:30:00,gazelle_l,1,101,26
12,443,2025-05-30 12:30:00,truck_l,1,101,60
12,443,2025-05-30 13:00:00,gazelle_s,1,102,18
12,443,2025-05-30 13:00:00,gazelle_l,1,102,26
12,443,2025-05-30 13:00:00,truck_l,1,102,60
12,443,2025-05-30 13:30:00,gazelle_l,1,106,26
12,443,2025-05-30 13:30:00,truck_m,2,106,80
12,443,2025-05-30 14:00:00,gazelle_l,1,106,26
12,443,2025-05-30 14:00:00,truck_m,2,106,80
12,443,2025-05-30 14:30:00,truck_l,2,107,120
12,443,2025-05-30 15:00:00,truck_l,2,108,120
12,443,2025-05-30 15:30:00,truck_l,2,108,120
22,444,2025-05-30 11:00:00,truck_l,1,59,60
22,444,2025-05-30 11:30:00,gazelle_l,1,66,26
22,444,2025-05-30 11:30:00,truck_m,1,66,40
22,444,2025-05-30 12:00:00,truck_m,2,79,80
22,444,2025-05-30 12:30:00,gazelle_l,1,86,26
22,444,2025-05-30 12:30:00,truck_l,1,86,60
22,444,2025-05-30 13:00:00,gazelle_l,1,86,26
22,444,2025-05-30 13:00:00,truck_l,1,86,60
22,444,2025-05-30 13:30:00,gazelle_l,1,85,26
22,444,2025-05-30 13:30:00,truck_l,1,85,60
22,444,2025-05-30 14:00:00,gazelle_l,1,85,26
22,444,2025-05-30 14:00:00,truck_l,1,85,60
22,444,2025-05-30 14:30:00,gazelle_l,1,85,26
22,444,2025-05-30 14:30:00,truck_l,1,85,60
22,444,2025-05-30 15:00:00,gazelle_l,1,86,26
22,444,2025-05-30 15:00:00,truck_l,1,86,60
22,444,2025-05-30 15:30:00,truck_m,1,87,40
22,444,2025-05-30 15:30:00,truck_l,1,87,60
45,445,2025-05-30 11:00:00,gazelle_s,1,10,18
45,445,2025-05-30 11:30:00,gazelle_l,1,26,26
45,445,2025-05-30 12:00:00,truck_m,1,36,40
45,445,2025-05-30 12:30:00,gazelle_s,1,43,18
45,445,2025-05-30 12:30:00,gazelle_l,1,43,26
45,445,2025-05-30 13:00:00,truck_m,1,39,40
45,445,2025-05-30 13:30:00,truck_m,1,35,40
45,445,2025-05-30 14:00:00,truck_m,1,36,40
45,445,2025-05-30 14:30:00,truck_m,1,35,40
45,445,2025-05-30 15:00:00,truck_m,1,34,40
45,445,2025-05-30 15:30:00,truck_m,1,34,40
50,446,2025-05-30 11:00:00,gazelle_s,1,3,18
50,446,2025-05-30 11:30:00,gazelle_s,1,5,18
50,446,2025-05-30 12:00:00,gazelle_s,1,12,18
50,446,2025-05-30 12:30:00,gazelle_l,1,20,26
50,446,2025-05-30 13:00:00,gazelle_l,1,20,26
50,446,2025-05-30 13:30:00,gazelle_l,1,20,26
50,446,2025-05-30 14:00:00,gazelle_l,1,19,26
50,446,2025-05-30 14:30:00,gazelle_l,1,20,26
50,446,2025-05-30 15:00:00,gazelle_l,1,21,26
50,446,2025-05-30 15:30:00,gazelle_l,1,21,26
10,447,2025-05-30 11:00:00,gazelle_l,1,62,26
10,447,2025-05-30 11:00:00,truck_m,1,62,40
10,447,2025-05-30 11:30:00,gazelle_s,1,73,18
10,447,2025-05-30 11:30:00,truck_l,1,73,60
10,447,2025-05-30 12:00:00,gazelle_s,1,71,18
10,447,2025-05-30 12:00:00,truck_l,1,71,60
10,447,2025-05-30 12:30:00,gazelle_l,1,65,26
10,447,2025-05-30 12:30:00,truck_m,1,65,40
10,447,2025-05-30 13:00:00,truck_l,1,59,60
10,447,2025-05-30 13:30:00,gazelle_l,1,61,26
10,447,2025-05-30 13:30:00,truck_m,1,61,40
10,447,2025-05-30 14:00:00,gazelle_l,1,63,26
10,447,2025-05-30 14:00:00,truck_m,1,63,40
10,447,2025-05-30 14:30:00,gazelle_l,1,65,26
10,447,2025-05-30 14:30:00,truck_m,1,65,40
10,447,2025-05-30 15:00:00,gazelle_l,1,66,26
10,447,2025-05-30 15:00:00,truck_m,1,66,40
10,447,2025-05-30 15:30:00,gazelle_s,1,67,18
10,447,2025-05-30 15:30:00,truck_l,1,67,60
31,448,2025-05-30 11:00:00,truck_l,1,55,60
31,448,2025-05-30 11:30:00,gazelle_s,1,73,18
31,448,2025-05-30 11:30:00,truck_l,1,73,60
31,448,2025-05-30 12:00:00,gazelle_l,1,82,26
31,448,2025-05-30 12:00:00,truck_l,1,82,60
31,448,2025-05-30 12:30:00,gazelle_l,1,83,26
31,448,2025-05-30 12:30:00,truck_l,1,83,60
31,448,2025-05-30 13:00:00,truck_m,2,80,80
31,448,2025-05-30 13:30:00,truck_m,2,80,80
31,448,2025-05-30 14:00:00,gazelle_l,1,82,26
31,448,2025-05-30 14:00:00,truck_l,1,82,60
31,448,2025-05-30 14:30:00,truck_m,1,89,40
31,448,2025-05-30 14:30:00,truck_l,1,89,60
31,448,2025-05-30 15:00:00,truck_m,1,91,40
31,448,2025-05-30 15:00:00,truck_l,1,91,60
31,448,2025-05-30 15:30:00,truck_m,1,91,40
31,448,2025-05-30 15:30:00,truck_l,1,91,60
43,449,2025-05-30 11:00:00,truck_m,1,33,40
43,449,2025-05-30 11:30:00,truck_m,1,27,40
43,449,2025-05-30 12:00:00,gazelle_l,1,22,26
43,449,2025-05-30 12:30:00,truck_m,1,30,40
43,449,2025-05-30 13:00:00,truck_m,1,32,40
43,449,2025-05-30 13:30:00,truck_m,1,34,40
43,449,2025-05-30 14:00:00,truck_m,1,33,40
43,449,2025-05-30 14:30:00,truck_m,1,35,40
43,449,2025-05-30 15:00:00,truck_m,1,36,40
43,449,2025-05-30 15:30:00,truck_m,1,38,40
39,450,2025-05-30 11:00:00,gazelle_s,1,1,18
39,450,2025-05-30 11:30:00,gazelle_s,1,1,18
39,450,2025-05-30 12:00:00,gazelle_s,1,1,18
39,450,2025-05-30 12:30:00,gazelle_s,1,1,18
39,450,2025-05-30 13:00:00,gazelle_s,1,1,18
39,450,2025-05-30 13:30:00,gazelle_s,1,1,18
39,450,2025-05-30 14:00:00,gazelle_s,1,1,18
39,450,2025-05-30 14:30:00,gazelle_s,1,1,18
39,450,2025-05-30 15:00:00,gazelle_s,1,1,18
39,450,2025-05-30 15:30:00,gazelle_s,1,1,18
23,451,2025-05-30 11:00:00,truck_m,1,40,40
23,451,2025-05-30 11:30:00,truck_l,1,47,60
23,451,2025-05-30 12:00:00,truck_l,1,57,60
23,451,2025-05-30 12:30:00,gazelle_l,1,62,26
23,451,2025-05-30 12:30:00,truck_m,1,62,40
23,451,2025-05-30 13:00:00,truck_l,1,59,60
23,451,2025-05-30 13:30:00,truck_l,1,57,60
23,451,2025-05-30 14:00:00,truck_l,1,59,60
23,451,2025-05-30 14:30:00,truck_l,1,59,60
23,451,2025-05-30 15:00:00,truck_l,1,57,60
23,451,2025-05-30 15:30:00,truck_l,1,60,60
7,452,2025-05-30 11:00:00,truck_m,1,33,40
7,452,2025-05-30 11:30:00,gazelle_s,1,44,18
7,452,2025-05-30 11:30:00,gazelle_l,1,44,26
7,452,2025-05-30 12:00:00,truck_m,1,32,40
7,452,2025-05-30 12:30:00,truck_m,1,28,40
7,452,2025-05-30 13:00:00,truck_m,1,28,40
7,452,2025-05-30 13:30:00,truck_m,1,28,40
7,452,2025-05-30 14:00:00,truck_m,1,31,40
7,452,2025-05-30 14:30:00,truck_m,1,32,40
7,452,2025-05-30 15:00:00,truck_m,1,34,40
7,452,2025-05-30 15:30:00,truck_m,1,36,40
38,453,2025-05-30 11:00:00,truck_m,1,39,40
38,453,2025-05-30 11:30:00,gazelle_s,1,42,18
38,453,2025-05-30 11:30:00,gazelle_l,1,42,26
38,453,2025-05-30 12:00:00,truck_l,1,53,60
38,453,2025-05-30 12:30:00,truck_l,1,51,60
38,453,2025-05-30 13:00:00,truck_l,1,53,60
38,453,2025-05-30 13:30:00,truck_l,1,56,60
38,453,2025-05-30 14:00:00,truck_l,1,54,60
38,453,2025-05-30 14:30:00,truck_l,1,56,60
38,453,2025-05-30 15:00:00,truck_l,1,56,60
38,453,2025-05-30 15:30:00,truck_l,1,55,60
15,454,2025-05-30 11:00:00,gazelle_l,1,23,26
15,454,2025-05-30 11:30:00,gazelle_l,1,22,26
15,454,2025-05-30 12:00:00,gazelle_s,1,12,18
15,454,2025-05-30 12:30:00,gazelle_s,1,16,18
15,454,2025-05-30 13:00:00,gazelle_s,1,17,18
15,454,2025-05-30 13:30:00,gazelle_s,1,18,18
15,454,2025-05-30 14:00:00,gazelle_l,1,19,26
15,454,2025-05-30 14:30:00,gazelle_l,1,19,26
15,454,2025-05-30 15:00:00,gazelle_l,1,19,26
15,454,2025-05-30 15:30:00,gazelle_l,1,19,26
26,455,2025-05-30 11:00:00,truck_m,1,37,40
26,455,2025-05-30 11:30:00,truck_l,1,49,60
26,455,2025-05-30 12:00:00,gazelle_l,1,26,26
26,455,2025-05-30 12:30:00,truck_m,1,35,40
26,455,2025-05-30 13:00:00,truck_m,1,40,40
26,455,2025-05-30 13:30:00,gazelle_s,1,41,18
26,455,2025-05-30 13:30:00,gazelle_l,1,41,26
26,455,2025-05-30 14:00:00,gazelle_s,1,41,18
26,455,2025-05-30 14:00:00,gazelle_l,1,41,26
26,455,2025-05-30 14:30:00,gazelle_s,1,42,18
26,455,2025-05-30 14:30:00,gazelle_l,1,42,26
26,455,2025-05-30 15:00:00,truck_l,1,46,60
26,455,2025-05-30 15:30:00,truck_l,1,52,60
10,456,2025-05-30 11:00:00,truck_m,1,91,40
10,456,2025-05-30 11:00:00,truck_l,1,91,60
10,456,2025-05-30 11:30:00,gazelle_s,1,101,18
10,456,2025-05-30 11:30:00,gazelle_l,1,101,26
10,456,2025-05-30 11:30:00,truck_l,1,101,60
10,456,2025-05-30 12:00:00,gazelle_s,1,104,18
10,456,2025-05-30 12:00:00,gazelle_l,1,104,26
10,456,2025-05-30 12:00:00,truck_l,1,104,60
10,456,2025-05-30 12:30:00,gazelle_s,1,103,18
10,456,2025-05-30 12:30:00,gazelle_l,1,103,26
10,456,2025-05-30 12:30:00,truck_l,1,103,60
10,456,2025-05-30 13:00:00,gazelle_s,1,101,18
10,456,2025-05-30 13:00:00,gazelle_l,1,101,26
10,456,2025-05-30 13:00:00,truck_l,1,101,60
10,456,2025-05-30 13:30:00,truck_m,1,99,40
10,456,2025-05-30 13:30:00,truck_l,1,99,60
10,456,2025-05-30 14:00:00,truck_m,1,100,40
10,456,2025-05-30 14:00:00,truck_l,1,100,60
10,456,2025-05-30 14:30:00,gazelle_s,1,102,18
10,456,2025-05-30 14:30:00,gazelle_l,1,102,26
10,456,2025-05-30 14:30:00,truck_l,1,102,60
10,456,2025-05-30 15:00:00,gazelle_s,1,102,18
10,456,2025-05-30 15:00:00,gazelle_l,1,102,26
10,456,2025-05-30 15:00:00,truck_l,1,102,60
10,456,2025-05-30 15:30:00,gazelle_s,1,103,18
10,456,2025-05-30 15:30:00,gazelle_l,1,103,26
10,456,2025-05-30 15:30:00,truck_l,1,103,60
13,457,2025-05-30 11:00:00,truck_m,1,88,40
13,457,2025-05-30 11:00:00,truck_l,1,88,60
13,457,2025-05-30 11:30:00,truck_m,1,96,40
13,457,2025-05-30 11:30:00,truck_l,1,96,60
13,457,2025-05-30 12:00:00,truck_m,1,92,40
13,457,2025-05-30 12:00:00,truck_l,1,92,60
13,457,2025-05-30 12:30:00,truck_m,1,94,40
13,457,2025-05-30 12:30:00,truck_l,1,94,60
13,457,2025-05-30 13:00:00,truck_m,1,94,40
13,457,2025-05-30 13:00:00,truck_l,1,94,60
13,457,2025-05-30 13:30:00,truck_m,1,93,40
13,457,2025-05-30 13:30:00,truck_l,1,93,60
13,457,2025-05-30 14:00:00,truck_m,1,91,40
13,457,2025-05-30 14:00:00,truck_l,1,91,60
13,457,2025-05-30 14:30:00,truck_m,1,89,40
13,457,2025-05-30 14:30:00,truck_l,1,89,60
13,457,2025-05-30 15:00:00,truck_m,1,87,40
13,457,2025-05-30 15:00:00,truck_l,1,87,60
13,457,2025-05-30 15:30:00,truck_m,1,87,40
13,457,2025-05-30 15:30:00,truck_l,1,87,60
22,458,2025-05-30 11:00:00,gazelle_s,1,187,18
22,458,2025-05-30 11:00:00,truck_l,3,187,180
22,458,2025-05-30 11:30:00,gazelle_s,1,196,18
22,458,2025-05-30 11:30:00,truck_l,3,196,180
22,458,2025-05-30 12:00:00,gazelle_s,1,192,18
22,458,2025-05-30 12:00:00,truck_l,3,192,180
22,458,2025-05-30 12:30:00,gazelle_l,1,186,26
22,458,2025-05-30 12:30:00,truck_m,1,186,40
22,458,2025-05-30 12:30:00,truck_l,2,186,120
22,458,2025-05-30 13:00:00,gazelle_s,1,191,18
22,458,2025-05-30 13:00:00,truck_l,3,191,180
22,458,2025-05-30 13:30:00,gazelle_s,1,194,18
22,458,2025-05-30 13:30:00,truck_l,3,194,180
22,458,2025-05-30 14:00:00,truck_m,2,199,80
22,458,2025-05-30 14:00:00,truck_l,2,199,120
22,458,2025-05-30 14:30:00,gazelle_l,1,206,26
22,458,2025-05-30 14:30:00,truck_l,3,206,180
22,458,2025-05-30 15:00:00,gazelle_l,1,204,26
22,458,2025-05-30 15:00:00,truck_l,3,204,180
22,458,2025-05-30 15:30:00,truck_m,1,208,40
22,458,2025-05-30 15:30:00,truck_l,3,208,180
22,459,2025-05-30 11:00:00,truck_l,2,110,120
22,459,2025-05-30 11:30:00,gazelle_l,1,123,26
22,459,2025-05-30 11:30:00,truck_m,1,123,40
22,459,2025-05-30 11:30:00,truck_l,1,123,60
22,459,2025-05-30 12:00:00,gazelle_s,1,127,18
22,459,2025-05-30 12:00:00,truck_l,2,127,120
22,459,2025-05-30 12:30:00,gazelle_s,1,132,18
22,459,2025-05-30 12:30:00,truck_l,2,132,120
22,459,2025-05-30 13:00:00,gazelle_s,1,135,18
22,459,2025-05-30 13:00:00,truck_l,2,135,120
22,459,2025-05-30 13:30:00,gazelle_l,1,141,26
22,459,2025-05-30 13:30:00,truck_l,2,141,120
22,459,2025-05-30 14:00:00,gazelle_l,1,145,26
22,459,2025-05-30 14:00:00,truck_l,2,145,120
22,459,2025-05-30 14:30:00,truck_m,1,150,40
22,459,2025-05-30 14:30:00,truck_l,2,150,120
22,459,2025-05-30 15:00:00,truck_m,1,156,40
22,459,2025-05-30 15:00:00,truck_l,2,156,120
22,459,2025-05-30 15:30:00,truck_m,1,156,40
22,459,2025-05-30 15:30:00,truck_l,2,156,120
46,460,2025-05-30 11:00:00,truck_m,1,40,40
46,460,2025-05-30 11:30:00,truck_l,1,47,60
46,460,2025-05-30 12:00:00,truck_l,1,48,60
46,460,2025-05-30 12:30:00,truck_m,1,40,40
46,460,2025-05-30 13:00:00,gazelle_s,1,41,18
46,460,2025-05-30 13:00:00,gazelle_l,1,41,26
46,460,2025-05-30 13:30:00,truck_m,1,40,40
46,460,2025-05-30 14:00:00,truck_m,1,40,40
46,460,2025-05-30 14:30:00,truck_m,1,40,40
46,460,2025-05-30 15:00:00,gazelle_s,1,41,18
46,460,2025-05-30 15:00:00,gazelle_l,1,41,26
46,460,2025-05-30 15:30:00,gazelle_s,1,41,18
46,460,2025-05-30 15:30:00,gazelle_l,1,41,26
26,461,2025-05-30 11:00:00,truck_m,1,30,40
26,461,2025-05-30 11:30:00,truck_m,1,37,40
26,461,2025-05-30 12:00:00,truck_l,1,48,60
26,461,2025-05-30 12:30:00,gazelle_l,1,63,26
26,461,2025-05-30 12:30:00,truck_m,1,63,40
26,461,2025-05-30 13:00:00,gazelle_l,1,65,26
26,461,2025-05-30 13:00:00,truck_m,1,65,40
26,461,2025-05-30 13:30:00,gazelle_s,1,67,18
26,461,2025-05-30 13:30:00,truck_l,1,67,60
26,461,2025-05-30 14:00:00,gazelle_l,1,66,26
26,461,2025-05-30 14:00:00,truck_m,1,66,40
26,461,2025-05-30 14:30:00,gazelle_l,1,64,26
26,461,2025-05-30 14:30:00,truck_m,1,64,40
26,461,2025-05-30 15:00:00,gazelle_l,1,65,26
26,461,2025-05-30 15:00:00,truck_m,1,65,40
26,461,2025-05-30 15:30:00,gazelle_s,1,69,18
26,461,2025-05-30 15:30:00,truck_l,1,69,60
13,462,2025-05-30 11:00:00,gazelle_l,1,22,26
13,462,2025-05-30 11:30:00,gazelle_l,1,23,26
13,462,2025-05-30 12:00:00,gazelle_l,1,25,26
13,462,2025-05-30 12:30:00,truck_m,1,29,40
13,462,2025-05-30 13:00:00,truck_m,1,30,40
13,462,2025-05-30 13:30:00,truck_m,1,30,40
13,462,2025-05-30 14:00:00,truck_m,1,30,40
13,462,2025-05-30 14:30:00,truck_m,1,30,40
13,462,2025-05-30 15:00:00,truck_m,1,30,40
13,462,2025-05-30 15:30:00,truck_m,1,30,40
26,463,2025-05-30 11:00:00,gazelle_l,1,22,26
26,463,2025-05-30 11:30:00,gazelle_l,1,26,26
26,463,2025-05-30 12:00:00,gazelle_l,1,24,26
26,463,2025-05-30 12:30:00,truck_m,1,35,40
26,463,2025-05-30 13:00:00,truck_m,1,37,40
26,463,2025-05-30 13:30:00,gazelle_s,1,42,18
26,463,2025-05-30 13:30:00,gazelle_l,1,42,26
26,463,2025-05-30 14:00:00,gazelle_s,1,42,18
26,463,2025-05-30 14:00:00,gazelle_l,1,42,26
26,463,2025-05-30 14:30:00,gazelle_s,1,43,18
26,463,2025-05-30 14:30:00,gazelle_l,1,43,26
26,463,2025-05-30 15:00:00,gazelle_s,1,43,18
26,463,2025-05-30 15:00:00,gazelle_l,1,43,26
26,463,2025-05-30 15:30:00,truck_l,1,47,60
9,464,2025-05-30 11:00:00,gazelle_l,1,83,26
9,464,2025-05-30 11:00:00,truck_l,1,83,60
9,464,2025-05-30 11:30:00,gazelle_l,1,85,26
9,464,2025-05-30 11:30:00,truck_l,1,85,60
9,464,2025-05-30 12:00:00,truck_m,1,90,40
9,464,2025-05-30 12:00:00,truck_l,1,90,60
9,464,2025-05-30 12:30:00,gazelle_s,1,103,18
9,464,2025-05-30 12:30:00,gazelle_l,1,103,26
9,464,2025-05-30 12:30:00,truck_l,1,103,60
9,464,2025-05-30 13:00:00,gazelle_l,1,106,26
9,464,2025-05-30 13:00:00,truck_m,2,106,80
9,464,2025-05-30 13:30:00,gazelle_l,1,106,26
9,464,2025-05-30 13:30:00,truck_m,2,106,80
9,464,2025-05-30 14:00:00,gazelle_l,1,106,26
9,464,2025-05-30 14:00:00,truck_m,2,106,80
9,464,2025-05-30 14:30:00,gazelle_s,1,103,18
9,464,2025-05-30 14:30:00,gazelle_l,1,103,26
9,464,2025-05-30 14:30:00,truck_l,1,103,60
9,464,2025-05-30 15:00:00,gazelle_s,1,102,18
9,464,2025-05-30 15:00:00,gazelle_l,1,102,26
9,464,2025-05-30 15:00:00,truck_l,1,102,60
9,464,2025-05-30 15:30:00,gazelle_l,1,105,26
9,464,2025-05-30 15:30:00,truck_m,2,105,80
33,465,2025-05-30 11:00:00,gazelle_l,1,24,26
33,465,2025-05-30 11:30:00,gazelle_l,1,26,26
33,465,2025-05-30 12:00:00,truck_m,1,28,40
33,465,2025-05-30 12:30:00,gazelle_l,1,20,26
33,465,2025-05-30 13:00:00,gazelle_l,1,21,26
33,465,2025-05-30 13:30:00,gazelle_l,1,24,26
33,465,2025-05-30 14:00:00,gazelle_l,1,24,26
33,465,2025-05-30 14:30:00,gazelle_l,1,25,26
33,465,2025-05-30 15:00:00,gazelle_l,1,24,26
33,465,2025-05-30 15:30:00,gazelle_l,1,24,26
12,466,2025-05-30 11:00:00,gazelle_s,1,71,18
12,466,2025-05-30 11:00:00,truck_l,1,71,60
12,466,2025-05-30 11:30:00,truck_m,2,79,80
